kart,matchRank,matches,rankinggrade2,trackId
,3,02c2000c45be71bb,1,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
,2,02c2000c45be71bb,3,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,5,015d000e45bf2c70,4,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,015d000e45bf2c70,4,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
,2,015d000e45bf2c70,5,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,8,015d000e45bf2c70,4,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
,7,015d000e45bf2c70,4,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,3,015d000e45bf2c70,3,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,6,015d000e45bf2c70,3,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,4,015d000e45bf2c70,4,cc0fdd2cf7ca7a2b64d5f6494f7acd8836ea07e43cb9f1ab9c9de4e7ece0413c
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,1,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,3,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
a4e18e280bf6fd49ead52ef70f03e30789e6163e21febadda165b31ee23f5764,99,03df001045bbf31f,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,99,01f0000e45bebe64,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,2,01f0000e45bebe64,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,6,01f0000e45bebe64,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,1,01f0000e45bebe64,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,3,01f0000e45bebe64,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,5,01f0000e45bebe64,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,4,01f0000e45bebe64,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,99,01f0000e45bebe64,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,1,0055000c45bef3ad,3,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,99,0055000c45bef3ad,2,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
0416abba200092f996a030b2893086a141ef94027c152de090968d23e3a6245b,99,0055000c45bef3ad,0,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,0055000c45bef3ad,0,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,0055000c45bef3ad,1,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,0055000c45bef3ad,0,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,99,0055000c45bef3ad,1,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
615e056743d9792f1d7a5aa694175101c89fa89d68da78e309ba41107fc67823,99,0055000c45bef3ad,0,7021e9cb65219f0eb33bb64f65bc5a57367c086933864535ed1f5dcc23b87413
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,03ec001f45c357d2,4,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,5,03ec001f45c357d2,1,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,4,03ec001f45c357d2,3,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,1,03ec001f45c357d2,3,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,2,03ec001f45c357d2,0,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
,3,03ec001f45c357d2,3,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,99,03ec001f45c357d2,5,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,6,0019001f45c3e4a1,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,1,0019001f45c3e4a1,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,3,0019001f45c3e4a1,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,5,0019001f45c3e4a1,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,7,0019001f45c3e4a1,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,0019001f45c3e4a1,3,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,0019001f45c3e4a1,2,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,4,0019001f45c3e4a1,0,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,0266000c45be6373,0,
,99,0266000c45be6373,3,
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,99,0266000c45be6373,2,
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,0266000c45be6373,3,
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,0266000c45be6373,4,
,,0266000c45be6373,3,
,1,0266000c45be6373,3,
,99,0266000c45be6373,2,
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,1,035f000e45be887f,5,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,2,035f000e45be887f,1,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,035f000e45be887f,3,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
,3,035f000e45be887f,5,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,7,03ec001f45c357d2,4,f3409160ca1b86c644912c86368188fd0593314639baa20aca138a7b5a86c877
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,,035f000e45be887f,0,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,5,035f000e45be887f,3,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
2e853b2ac22af48df0f2ab28b5f6178cd30758d8746893335cab00c7a3cb8a0f,99,035f000e45be887f,4,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,6,035f000e45be887f,3,b917c7ff171199818cbf50795253eefb474c74191074480d77edd74e37858871
,5,034b001045bc62c1,3,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
d393b39b3c40d62ee81b7e7c1eab94f5cb8aff65a514187471bca9f5ff79fdff,99,034b001045bc62c1,3,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,034b001045bc62c1,3,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,034b001045bc62c1,4,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,99,03a0000e45bf5332,2,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
,3,03a0000e45bf5332,4,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
,99,03a0000e45bf5332,0,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
,99,03a0000e45bf5332,3,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,99,03a0000e45bf5332,3,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,03a0000e45bf5332,4,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,03a0000e45bf5332,5,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,03a0000e45bf5332,3,9059aad0ca48f5d117ead7b8fd8903127aa047fb322af7af527185c94cc6c4ad
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,034b001045bc62c1,0,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,3,034b001045bc62c1,3,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
,2,034b001045bc62c1,3,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,034b001045bc62c1,0,16e75835f3984470e6d577e5ee203e62def4de75cac8c3ffb5172f51bf6d347e
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,0193001045bc5e5c,0,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
01f3a90f8fb33bbc8888b2cb92ace04022e8a1dbd120d16637f03a1d893796ba,99,0193001045bc5e5c,1,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,3,0193001045bc5e5c,2,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,99,0193001045bc5e5c,0,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,1,0193001045bc5e5c,0,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,99,0193001045bc5e5c,0,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
9e3b404fc6d902ba1e93248a9d62f20dbc4d274ba80ab29fd596efa3441c82fb,2,0208000e45bf2d3b,3,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
9e3b404fc6d902ba1e93248a9d62f20dbc4d274ba80ab29fd596efa3441c82fb,99,0208000e45bf2d3b,3,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
9e3b404fc6d902ba1e93248a9d62f20dbc4d274ba80ab29fd596efa3441c82fb,99,0208000e45bf2d3b,0,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
9e3b404fc6d902ba1e93248a9d62f20dbc4d274ba80ab29fd596efa3441c82fb,99,0208000e45bf2d3b,4,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
9e3b404fc6d902ba1e93248a9d62f20dbc4d274ba80ab29fd596efa3441c82fb,99,0208000e45bf2d3b,5,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
ff9805668c49238f65aee956b88dab155c59d348d208ee0b046bd40177270af5,99,0208000e45bf2d3b,5,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,0193001045bc5e5c,0,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,0193001045bc5e5c,4,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
,1,0215000c45beccfa,0,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,0215000c45beccfa,0,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,3,0215000c45beccfa,3,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,0215000c45beccfa,4,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,5,0215000c45beccfa,3,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
,99,0215000c45beccfa,3,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
7eec5f0c98e23a657b83f5986d7b6e8f79aa0c72dda221931c28c8b1b7b8cfda,2,0215000c45beccfa,3,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,99,0215000c45beccfa,0,9af12e1b17777ed2a7a73cfa91a31ac106f977315391ba48a64bb5d943fa3629
9e3b404fc6d902ba1e93248a9d62f20dbc4d274ba80ab29fd596efa3441c82fb,1,0208000e45bf2d3b,4,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
9e3b404fc6d902ba1e93248a9d62f20dbc4d274ba80ab29fd596efa3441c82fb,99,0208000e45bf2d3b,1,50ad96d3c4af9015dcb0cf9d52d0630b64c0c730842fc9b6cb7d8c16e9711174
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,4,0385001f45c478d2,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,99,0385001f45c478d2,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,3,0385001f45c478d2,5,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,0385001f45c478d2,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,1,0385001f45c478d2,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,5,0385001f45c478d2,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,6,0385001f45c478d2,1,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,7,0385001f45c478d2,4,012b8f056c6836b8e52e03df95029f633af5194c0790642ae4bbfd66ec175378
,2,0271001f45c3b999,5,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,3,0271001f45c3b999,5,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,0271001f45c3b999,5,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
,6,0271001f45c3b999,5,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
,5,0271001f45c3b999,4,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,4,0271001f45c3b999,4,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,99,0271001f45c3b999,4,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
,8,016d001f45c46162,4,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,1,016d001f45c46162,5,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
,6,016d001f45c46162,4,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,5,016d001f45c46162,4,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,4,016d001f45c46162,5,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,016d001f45c46162,5,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
cdf5176ad299c9fe8f4efb98a0476620bd727a133eeb7fc13ac7b47cd8da34e6,7,016d001f45c46162,5,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,,0271001f45c3b999,5,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
,3,016d001f45c46162,5,759626f55d96196ba6c5874a6259c7d46085f7d04cfc9c4329fb2e3d78fbc96b
,5,010e001f45c3b999,4,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
,99,010e001f45c3b999,2,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,1,010e001f45c3b999,4,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,010e001f45c3b999,4,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,3,010e001f45c3b999,3,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,99,010e001f45c3b999,3,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,010e001f45c3b999,3,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
ffd2a1758730357726de85bdcf68789e4c38980fcebc62e25b9e71aabf6e732f,99,03c6001f45c455aa,3,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,7,03c6001f45c455aa,6,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,5,03c6001f45c455aa,5,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,03c6001f45c455aa,5,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,03c6001f45c455aa,5,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
,4,03c6001f45c455aa,6,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
,3,03c6001f45c455aa,5,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,2,03c6001f45c455aa,6,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,6,010e001f45c3b999,4,a8161ffcfd69e236d49cbe2407133e4f41475c0d00187e3dbe817c686801451d
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,4,0041001f45c3b592,6,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
,1,0041001f45c3b592,5,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,7,0041001f45c3b592,6,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,6,0041001f45c3b592,6,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,2,0041001f45c3b592,6,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,8,0041001f45c3b592,1,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,5,0041001f45c3b592,6,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,3,0041001f45c3b592,6,49b11b91336be4e6a434b7d2f4395e895903ba36b1c03c393739556206c88bb6
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,4,0351001f45c44dab,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
,6,0351001f45c44dab,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
,3,0351001f45c44dab,5,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
,5,0351001f45c44dab,5,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,99,0351001f45c44dab,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
dfe61bab589936d40672a671ddc51d69db743a348e4ead116a09cbc410e597f9,2,0351001f45c44dab,0,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
09da315c5777b7cd193f07f3f0797595fdc360498a2f6544e569e64008a98a86,1,0351001f45c44dab,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
18084911550c21ca94cc0aff6a313b3ad21b4243f6cd446cc77544669f95235a,7,0351001f45c44dab,4,2c6d4cd587f055dbcd1f49be44014e98dd3053642f9b7860b3e48ed96ebcd7f1
9bc087c44de7d959774ab7bc1a624539b805b535f5512fce770fffbabdb1849a,1,01fd001f45c4c339,6,3df50f62eff19be2d42bc5e2c84998bf3ec9ef7154acd2b6c0b6195164de8b2d
